id,email,data,valor,quantidade,produto
1369,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1370,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1371,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1372,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1373,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1374,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1375,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1376,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1377,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1378,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1379,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1380,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1381,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1382,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1383,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1384,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1385,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1386,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1387,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1388,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1389,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1390,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1391,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1392,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1393,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1394,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1395,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1396,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1397,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1398,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1399,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1400,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1401,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1402,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1403,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1404,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1405,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1406,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1407,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1408,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1409,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1410,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1411,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1412,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1413,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1414,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1415,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1416,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1417,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1418,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1419,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1420,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1421,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1422,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1423,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1424,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1425,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1426,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1427,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1428,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1429,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1430,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1431,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1432,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1433,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1434,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1435,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1436,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1437,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1438,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1439,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1440,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1441,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Gemini
1442,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1443,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1444,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1445,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1446,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1447,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1448,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1449,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1450,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1451,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1452,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1453,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1454,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1455,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1456,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1457,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1458,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1459,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1460,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1461,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1462,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1463,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com chatGPT
1464,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1465,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1466,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1467,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1468,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1469,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1470,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1471,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1472,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1473,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1474,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1475,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1476,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1477,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1478,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1479,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1480,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1481,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1482,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1483,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1484,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1485,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1486,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1487,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1488,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1489,Douglas@email.com,2024-09-08 09:00:00,6585687300.22,16,ZapFlow com chatGPT
1490,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1491,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1492,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1493,xuxu@xuxu.com,2024-09-12 09:15:00,9.999987655432212e+19,66666666,ZapFlow com Llama3.0
1494,Douglas@email.com,2024-09-08 09:00:00,6585687300.22,17,ZapFlow com chatGPT
1495,romulunindo@gmail.com,2024-09-15 16:15:00,12000.0,5,ZapFlow com chatGPT
1496,lorenzo@gmail.com,2024-09-09 12:30:00,1e+21,1,ZapFlow com Gemini
1497,romulunindo@gmail.com,2024-09-15 16:15:00,12000.0,5,ZapFlow com chatGPT
1498,romulunindo@gmail.com,2024-09-17 16:15:00,0.01,5,ZapFlow com Gemini
1499,zzzzzzzzzzzz@yyyyy.com,2024-09-11 09:15:00,0.09,8,ZapFlow com Gemini
1500,felipe@zap.zap,2024-09-11 09:00:00,2000.0,1,ZapFlow com Gemini
1501,teobaldo@sda.sdad,2024-09-11 09:00:00,2000.01234,1,ZapFlow com Gemini
1502,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1503,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1504,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1505,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1506,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1507,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1508,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1509,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1510,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1511,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1512,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1513,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1514,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1515,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1516,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1517,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1518,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1519,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1520,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1521,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1522,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1523,apolinario@apolinario.com,2024-09-11 09:00:00,20000.0,10000000,ZapFlow com Gemini
1524,wagnerbarros@gmail.com,2024-09-13 09:30:00,2.0,1,ZapFlow com Llama3.0
1525,wagnerbarros@gmail.com,2024-09-13 09:30:00,0.59,1,ZapFlow com Llama3.0
1526,wagnerbarros@gmail.com,2024-09-13 09:30:00,0.09,1,ZapFlow com Llama3.0
1527,wagnerbarros@gmail.com,2024-09-13 09:30:00,12532.0,1,ZapFlow com chatGPT
1528,igor@gmail.com,2024-09-10 21:00:00,500000.0,2,ZapFlow com chatGPT
1529,michaeljackson@au.com,2024-09-11 09:00:00,10000000.0,300,ZapFlow com chatGPT
1530,cleber@gmail.com,2024-08-06 15:00:00,5000.0,10,ZapFlow com chatGPT
1531,irioam@gmail.com,2024-09-11 09:00:00,9999999999.0,999999999,ZapFlow com chatGPT
1532,thaynaxavier84@gmail.com,2024-03-30 02:45:00,2000.0,1,ZapFlow com Gemini
1533,cleiton@email.com.br,2024-09-11 09:00:00,2300.0,3,ZapFlow com Gemini
1534,MatheusGalvao@gmail.com,2024-09-11 10:00:00,5000.0,2,ZapFlow com chatGPT
1535,Cristiano@gmail.com,2024-09-11 11:15:00,10000.0,100,ZapFlow com chatGPT
1536,Teste@teste.com,2024-09-11 09:00:00,0.02,1,ZapFlow com Gemini
1537,teste@teste.com,2024-09-11 11:15:00,300.0,2,ZapFlow com Gemini
1538,kakaroto@gmail.com,2024-09-11 09:00:00,1000.0,20,ZapFlow com Gemini
1539,Kaio@gmail.com,2024-09-11 09:00:00,777.0,7,ZapFlow com chatGPT
1540,Teste@gmail.net,2024-09-11 09:00:00,500.0,6,ZapFlow com Gemini
1541,estagiario@ibest.com,2024-09-01 15:15:00,123456.0,123,ZapFlow com Llama3.0
1542,blessconsult2024@gmail.com,2024-09-11 09:00:00,1500.0,1,ZapFlow com chatGPT
1543,mail@mail.com,2024-09-11 09:00:00,0.02,3,ZapFlow com Llama3.0
1544,leo@gmail.com,2024-09-11 09:00:00,1000.0,1,ZapFlow com chatGPT
1545,vmotta@gmail.com,2024-09-11 09:00:00,100.0,10,ZapFlow com chatGPT
1546,lucianogalvao@gmail.com,2024-09-11 09:45:00,3500.0,5,ZapFlow com chatGPT
1547,beck@gmail.com,2024-09-11 09:00:00,1000.0,12,ZapFlow com Gemini
1548,anagatinha@gmail.com,2024-09-11 08:45:00,5000.0,2,ZapFlow com Gemini
1549,Teste@gmail.com,2024-09-11 09:00:00,400.0,1,ZapFlow com chatGPT
1550,wagnerbarros@gmail.com,2024-09-13 09:30:00,3950.0,1,ZapFlow com chatGPT
1551,wagnerbarros@gmail.com,2024-09-13 09:30:00,3950.0,1,ZapFlow com Llama3.0
1552,teste@gmail.com,2024-09-11 09:45:00,1200.0,6,ZapFlow com Llama3.0
1553,test_1@hotmail.com,2024-09-11 21:30:00,918.56,4,ZapFlow com chatGPT
1554,test_1@hotmail.com,2024-09-11 20:30:00,890.55,8,ZapFlow com Gemini
1555,test_2@hotmail.com,2024-09-09 17:30:00,1800.0,2,ZapFlow com Gemini
1556,test_2@yahoo.com,2024-09-10 23:00:00,1622.859,4,ZapFlow com Llama3.0
1557,barreto@teste.com,2024-09-11 08:45:00,5000.0,5,ZapFlow com chatGPT
1558,test_6@yahoo.com,2024-09-11 01:30:00,2222.22,2,ZapFlow com chatGPT
1559,test_6@yahoo.com.br,2024-09-11 01:30:00,894.26,6,ZapFlow com Gemini
1560,mosarmiguel@hotmail.com,2024-09-11 09:00:00,0.5000000000000002,6,ZapFlow com chatGPT
1561,Luizsavio2009@hotmail.com,2024-09-11 09:00:00,0.02,1,ZapFlow com Gemini
1562,teste@gmail.com.br,2024-09-11 09:00:00,12.0,1,ZapFlow com Gemini
1563,teste@gmail.com.br,2024-09-11 09:00:00,12.0,1,ZapFlow com chatGPT
1564,Sss@sss.com,2024-09-11 09:00:00,2000.0,1,ZapFlow com chatGPT
1565,andre@crmg.com.br,2024-09-11 09:00:00,4999.99,15,ZapFlow com chatGPT
1566,andre@crmg.com.br,2024-09-11 09:00:00,5000.0,15,ZapFlow com chatGPT
1567,Felipe_alves_9÷@hotmail.com,2024-09-11 09:00:00,500.0,5,ZapFlow com chatGPT
1568,teste@teste.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1569,teste@teste.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1570,teste@teste.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1571,Zedamanga@mangacomleite.com,2024-09-02 08:45:00,3700.0,2,ZapFlow com chatGPT
1572,Xpto@a.com,2024-09-11 09:00:00,0.13999999999999999,1,ZapFlow com chatGPT
1573,adsfasdf@asdf.com,2024-09-11 09:00:00,15201.0,50,ZapFlow com Gemini
1574,pedro@gmail.com,2024-09-11 11:30:00,1000.0,2,ZapFlow com chatGPT
1575,adriano_freitas1980@outlook.com,2024-09-11 09:00:00,300.0,1,ZapFlow com Gemini
1576,Teste@teste.com,2024-09-11 09:00:00,10.0,2,ZapFlow com Gemini
1577,Teste@teste.com,2024-09-11 09:00:00,10.0,2,ZapFlow com chatGPT
1578,johdoe@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1579,johdoe@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1580,jlrosas12@gmail.com,2024-09-11 09:00:00,0.060000000000000005,1,ZapFlow com Gemini
1581,taynarast.b@gmail.com,2024-09-11 09:00:00,1500.02,2,ZapFlow com chatGPT
1582,teste@gmail.com,2024-09-11 09:00:00,500.0,1,ZapFlow com Gemini
1583,jojo@gmail.com,2024-09-11 09:00:00,55.0,1,ZapFlow com chatGPT
1584,Luciano@gmail.com,2024-09-11 10:30:00,3000.0,2,ZapFlow com chatGPT
1585,caique@gmail.com,2024-09-11 09:00:00,50000.0,1,ZapFlow com Gemini
1586,asd@asd.asd,2024-09-11 09:00:00,5.0,9,ZapFlow com chatGPT
1587,email@email.com,2024-09-11 09:00:00,500.0,1,ZapFlow com Gemini
1588,Gsdc@gmail.com,2024-09-11 09:00:00,0.01,2,ZapFlow com chatGPT
1589,gustoleme@outlook.com,2024-09-11 09:00:00,0.3000000000000001,1,ZapFlow com chatGPT
1590,teste@teste.com,2024-09-11 09:00:00,0.01,2,ZapFlow com Gemini
1591,andre.spengler@gmail.com,2024-09-11 09:00:00,454545.0,3,ZapFlow com chatGPT
1592,teste@teste.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Llama3.0
1593,zapflow@gmail.com,2024-09-11 09:00:00,666.0,2,ZapFlow com chatGPT
1594,a@a.com,2024-09-11 09:00:00,20000.0,1,ZapFlow com Llama3.0
1595,rafa@email.com,2024-09-11 09:00:00,150.0,1,ZapFlow com chatGPT
1596,felie@gmail.com,2024-09-11 09:00:00,0.03,1,ZapFlow com Gemini
1597,maycomcachina306@gmail.com,2024-09-11 09:00:00,5000.0,1,ZapFlow com Gemini
1598,ccc@gmail.com,2024-09-11 09:00:00,1500.0,1,ZapFlow com Gemini
1599,ccc@gmail.com,2024-09-11 09:00:00,1500.0,10,ZapFlow com Gemini
1600,lucianotjro@gmail.com,2024-09-10 08:45:00,380000.0,1,ZapFlow com chatGPT
1601,jhonatan@aulatop.com.br,2024-09-11 14:30:00,150.78,1,ZapFlow com chatGPT
1602,teste@teste.com,2024-09-11 09:00:00,2000.0,1,ZapFlow com Gemini
1603,teste@teste.com,2024-09-11 09:00:00,0.09999999999999999,1,ZapFlow com Gemini
1604,teste@teste.com.br,2024-09-11 09:00:00,25.0,2,ZapFlow com chatGPT
1605,teste@teste.com,2024-09-11 09:00:00,299.98,1,ZapFlow com Gemini
1606,Emai@gmail.com,2024-09-11 09:00:00,6000.0,1,ZapFlow com chatGPT
1607,fbsouza100@hotmail.com,2024-09-11 09:00:00,0.009999999999999997,1,ZapFlow com Llama3.0
1608,fbsouza100@hotmail.com,2024-09-11 09:00:00,0.08,1,ZapFlow com Llama3.0
1609,fbsouza100@hotmail.com,2024-09-11 09:00:00,100.0,1,ZapFlow com Llama3.0
1610,teste@gmail.com,2024-09-09 14:15:00,2500.0,4,ZapFlow com chatGPT
1611,Teste@gmail.com,2024-09-11 09:15:00,5000.01,1,ZapFlow com Gemini
1612,Teste1@gmail.com,2024-09-11 09:15:00,5000.01,69,ZapFlow com Gemini
1613,junho@hormail.com,2024-09-11 08:45:00,200.0,30,ZapFlow com Gemini
1614,silverio.leitejr@og1.com.br,2024-09-11 09:00:00,0.11999999999999998,1,ZapFlow com Gemini
1615,estagiario@jornadadedados.com.br,2024-09-11 10:15:00,5000.0,3,ZapFlow com Gemini
1616,samuel@gmail.com,2024-08-14 12:45:00,75000.0,2,ZapFlow com Llama3.0
1617,diogodaniel630@gmail.com,2024-09-11 09:00:00,100.0,1,ZapFlow com chatGPT
1618,esdrasemerson@gmail.com,2024-09-11 09:00:00,30.0,56,ZapFlow com Gemini
1619,douglas.toledo@unesp.br,2024-09-11 09:00:00,999999.99,10,ZapFlow com Gemini
1620,gui@gmail.com,2024-09-11 09:00:00,550.0,69,ZapFlow com Llama3.0
1621,daniel2009az@gmail.com,2024-09-11 09:00:00,24.0,1,ZapFlow com Gemini
1622,pipoquinha@aol.com,2024-09-11 09:00:00,1000.0,5000,ZapFlow com Gemini
1623,celsoj99@gmail.com,2024-09-17 09:00:00,350.0,4,ZapFlow com chatGPT
1624,toatoa@gmail.com,2024-09-11 09:00:00,3500.0,13,ZapFlow com Gemini
1625,andre@crmg.com.br,2024-09-11 09:00:00,150000.0,10,ZapFlow com chatGPT
1626,novo@gmail.com,2024-08-27 10:30:00,100.0,150,ZapFlow com Llama3.0
1627,luan@gmail.com,2024-09-11 09:00:00,15494.0,3,ZapFlow com Gemini
1628,fabio@gmail.com,2024-09-11 09:00:00,5000000000.0,1,ZapFlow com chatGPT
1629,fora-lula@gmail.com,2024-09-11 09:00:00,23.0,12,ZapFlow com chatGPT
1630,and@gmail.com,2024-09-11 09:00:00,10000000.0,4,ZapFlow com chatGPT
1631,teste@test.com,2024-09-11 09:00:00,550.0,3,ZapFlow com Llama3.0
1632,teofanesjr@gmail.com,2024-09-11 09:00:00,1.0,6,ZapFlow com Gemini
1633,bpmnegocios@gmail.com,2024-09-11 09:00:00,1280.0,2,ZapFlow com Llama3.0
1634,estagiario@gmail.com,2024-08-27 10:30:00,100.0,250,ZapFlow com Llama3.0
1635,toatoa@gmail.com,2024-09-11 09:00:00,3500.0,50,ZapFlow com chatGPT
1636,dsa@tabajara.com.br,2024-09-12 09:00:00,50000.0,1,ZapFlow com chatGPT
1637,estagiario@jornadadedados.com.br,2014-11-12 13:15:00,5140.0,7,ZapFlow com chatGPT
1638,agro_anarita@hotmail.com,2024-09-11 09:00:00,147.4,1,ZapFlow com Llama3.0
1639,bellix@gmail.com,2016-09-12 08:45:00,999988.0,14,ZapFlow com Gemini
1640,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1641,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1642,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1643,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
